iter	Logloss
1514	0.1916500631
1515	0.1916232409
1516	0.1915980022
1517	0.1915756727
1518	0.1915498074
1519	0.1915280574
1520	0.1915017732
1521	0.191477361
1522	0.1914533192
1523	0.1914254439
1524	0.1913985636
1525	0.1913777016
1526	0.1913544457
1527	0.1913319051
1528	0.1913120479
1529	0.1912896335
1530	0.1912705382
1531	0.1912440371
1532	0.191218292
1533	0.1911913122
1534	0.1911717342
1535	0.1911418779
1536	0.1911154927
1537	0.191098163
1538	0.1910707672
1539	0.1910481295
1540	0.1910278526
1541	0.1910043695
1542	0.1909791406
1543	0.1909508339
1544	0.1909220239
1545	0.1909045628
1546	0.1908687982
1547	0.1908450388
1548	0.1908213004
1549	0.190800854
1550	0.190779293
1551	0.1907560407
1552	0.190732745
1553	0.1907108952
1554	0.1906869156
1555	0.1906614524
1556	0.1906340873
1557	0.1906062494
1558	0.1905817626
1559	0.1905582279
1560	0.1905387637
1561	0.1905115064
1562	0.1904914794
1563	0.1904650149
1564	0.1904390958
1565	0.190420173
1566	0.1903978594
1567	0.1903754789
1568	0.1903520997
1569	0.1903319025
1570	0.190307662
1571	0.1902819594
1572	0.1902588447
1573	0.1902352113
1574	0.1902053679
1575	0.1901838066
1576	0.1901613684
1577	0.1901372885
1578	0.19011579
1579	0.1900954026
1580	0.1900723324
1581	0.1900474732
1582	0.1900234422
1583	0.1900029831
1584	0.1899729518
1585	0.1899460039
1586	0.1899222714
1587	0.1898979959
1588	0.1898748734
1589	0.1898519339
1590	0.1898282395
1591	0.1898116645
1592	0.189785412
1593	0.1897637109
1594	0.1897390854
1595	0.1897201975
1596	0.1896982248
1597	0.1896706534
1598	0.1896499601
1599	0.1896233028
1600	0.1895980036
1601	0.1895720564
1602	0.1895476393
1603	0.1895269126
1604	0.1895024678
1605	0.1894872593
1606	0.1894643806
1607	0.1894424448
1608	0.1894178897
1609	0.1893903681
1610	0.1893622636
1611	0.1893365075
1612	0.1893063409
1613	0.1892852154
1614	0.1892622081
1615	0.1892379843
1616	0.1892132959
1617	0.1891931699
1618	0.1891710517
1619	0.1891380711
1620	0.1891122879
1621	0.1890952007
1622	0.1890692848
1623	0.1890445645
1624	0.1890252895
1625	0.1889970561
1626	0.1889749321
1627	0.1889464692
1628	0.1889174012
1629	0.1888899927
1630	0.1888661906
1631	0.1888438351
1632	0.1888200775
1633	0.1887960606
1634	0.1887750744
1635	0.1887524623
1636	0.188734
1637	0.1887088382
1638	0.1886826467
1639	0.1886543758
1640	0.1886303982
1641	0.1886123244
1642	0.1885950469
1643	0.1885751866
1644	0.1885539226
1645	0.1885319061
1646	0.1885042889
1647	0.1884839128
1648	0.1884582047
1649	0.1884399703
1650	0.1884080632
1651	0.1883822411
1652	0.1883586684
1653	0.1883373638
1654	0.188313241
1655	0.1882925201
1656	0.1882689612
1657	0.1882463079
1658	0.1882208821
1659	0.188197141
1660	0.1881784795
1661	0.1881650582
1662	0.1881432817
1663	0.1881155866
1664	0.1880877341
1665	0.1880689262
1666	0.1880502858
1667	0.1880275546
1668	0.188008417
1669	0.1879877451
1670	0.1879615714
1671	0.1879391546
1672	0.1879212847
1673	0.187895996
1674	0.1878762404
1675	0.1878448891
1676	0.1878114015
1677	0.1877921029
1678	0.1877705603
1679	0.187745502
1680	0.1877254699
1681	0.1877032681
1682	0.1876816276
1683	0.187662449
1684	0.1876406563
1685	0.1876197785
1686	0.1875988841
1687	0.1875757681
1688	0.1875506043
1689	0.1875313922
1690	0.1875065183
1691	0.1874856087
1692	0.1874618715
1693	0.187428724
1694	0.1874112598
1695	0.1873908318
1696	0.1873693314
1697	0.1873465611
1698	0.1873266486
1699	0.1873026443
1700	0.1872810924
1701	0.1872648482
1702	0.1872404063
1703	0.1872181191
1704	0.1871924092
1705	0.1871723069
1706	0.1871499219
1707	0.1871280935
1708	0.1871029688
1709	0.1870852783
1710	0.1870649421
1711	0.187041984
1712	0.1870116625
1713	0.1869950703
1714	0.1869718951
1715	0.1869487157
1716	0.1869280436
1717	0.1869078551
1718	0.1868861692
1719	0.1868656584
1720	0.1868433123
1721	0.1868226838
1722	0.1868017595
1723	0.1867835467
1724	0.1867644904
1725	0.1867474547
1726	0.1867277095
1727	0.186697097
1728	0.1866694357
1729	0.1866489642
1730	0.1866326997
1731	0.1866125431
1732	0.1865923102
1733	0.1865692832
1734	0.1865456931
1735	0.186520957
1736	0.1864947548
1737	0.1864695219
1738	0.1864487406
1739	0.186427455
1740	0.1864031229
1741	0.1863821986
1742	0.1863569177
1743	0.1863354402
1744	0.1863118291
1745	0.1862879681
1746	0.1862665951
1747	0.1862439384
1748	0.1862169788
1749	0.186194398
1750	0.186173602
1751	0.1861540929
1752	0.186132712
1753	0.1861131156
1754	0.18609373
1755	0.1860802893
1756	0.186059805
1757	0.1860399155
1758	0.1860218733
1759	0.1859976752
1760	0.1859833614
1761	0.1859649154
1762	0.1859434423
1763	0.1859178599
1764	0.1858899895
1765	0.1858749701
1766	0.1858548915
1767	0.1858297219
1768	0.1858022001
1769	0.1857809836
1770	0.1857652527
1771	0.1857473457
1772	0.1857267874
1773	0.1857088813
1774	0.1856879059
1775	0.1856709305
1776	0.1856477685
1777	0.1856260377
1778	0.1856011483
1779	0.1855784199
1780	0.1855566085
1781	0.1855344314
1782	0.1855153601
1783	0.1854954877
1784	0.1854737239
1785	0.1854518579
1786	0.1854310438
1787	0.1854075293
1788	0.1853883324
1789	0.185371749
1790	0.1853528947
1791	0.1853313938
1792	0.1853099793
1793	0.1852999683
1794	0.1852791462
1795	0.1852567973
1796	0.1852407838
1797	0.1852186967
1798	0.1852028089
1799	0.1851764905
1800	0.1851510309
1801	0.185133245
1802	0.1851120904
1803	0.1850949429
1804	0.1850720766
1805	0.1850448723
1806	0.1850256161
1807	0.1850049192
1808	0.1849851431
1809	0.1849633643
1810	0.1849427168
1811	0.1849237428
1812	0.1848985241
1813	0.1848761648
1814	0.1848535042
1815	0.184831239
1816	0.1848090312
1817	0.1847922196
1818	0.1847698038
1819	0.1847463218
1820	0.184728138
1821	0.1847097369
1822	0.1846867346
1823	0.1846684967
1824	0.1846504202
1825	0.1846213243
1826	0.1846070577
1827	0.1845867862
1828	0.1845619922
1829	0.1845406179
1830	0.1845172986
1831	0.1844947076
1832	0.1844754608
1833	0.1844580801
1834	0.1844377717
1835	0.1844167051
1836	0.1843985493
1837	0.1843783451
1838	0.1843577344
1839	0.1843363115
1840	0.1843160602
1841	0.1842984228
1842	0.184275855
1843	0.184256054
1844	0.1842322829
1845	0.1842067753
1846	0.1841904808
1847	0.1841715909
1848	0.1841498749
1849	0.1841255376
1850	0.1841019266
1851	0.1840803983
1852	0.1840572445
1853	0.1840306297
1854	0.1840093248
1855	0.1839922495
1856	0.1839726177
1857	0.1839575435
1858	0.1839351243
1859	0.1839101909
1860	0.1838929449
1861	0.1838747443
1862	0.183855599
1863	0.1838328161
1864	0.1838082506
1865	0.1837896024
1866	0.1837708167
1867	0.1837486457
1868	0.1837306358
1869	0.1837135801
1870	0.1836927098
1871	0.183677452
1872	0.1836562656
1873	0.1836392127
1874	0.1836195333
1875	0.1835979535
1876	0.1835752528
1877	0.1835534875
1878	0.1835298625
1879	0.183505046
1880	0.1834822028
1881	0.1834608041
1882	0.1834441158
1883	0.1834307838
1884	0.1834126623
1885	0.1833930364
1886	0.183369778
1887	0.1833513011
1888	0.183326374
1889	0.1833090398
1890	0.183285707
1891	0.1832666745
1892	0.1832478364
1893	0.1832284301
1894	0.1832107579
1895	0.1831902759
1896	0.1831651901
1897	0.183135731
1898	0.183111794
1899	0.1830891677
1900	0.1830739381
1901	0.1830576608
1902	0.1830432706
1903	0.1830262718
1904	0.1830118327
1905	0.18299206
1906	0.1829693709
1907	0.1829485248
1908	0.1829283305
1909	0.1829084326
1910	0.1828904275
1911	0.1828723638
1912	0.1828483932
1913	0.1828276911
1914	0.1828074947
1915	0.1827876319
1916	0.182771532
1917	0.1827575276
1918	0.1827354626
1919	0.1827131016
1920	0.1826948515
1921	0.1826735665
1922	0.1826538185
1923	0.1826316567
1924	0.1826113354
1925	0.182587886
1926	0.1825667887
1927	0.1825474558
1928	0.1825302965
1929	0.1825124969
1930	0.1824923369
1931	0.1824738591
1932	0.1824540097
1933	0.1824337792
1934	0.1824173236
1935	0.1824031811
1936	0.1823861409
1937	0.1823657103
1938	0.1823477218
1939	0.182328633
1940	0.1823017668
1941	0.1822841661
1942	0.1822629916
1943	0.1822454606
1944	0.1822309322
1945	0.1822065284
1946	0.1821874731
1947	0.1821609381
1948	0.1821379742
1949	0.182116749
1950	0.1821016223
1951	0.1820809286
1952	0.1820661193
1953	0.1820447246
1954	0.182029341
1955	0.1820038147
1956	0.1819813234
1957	0.1819656093
1958	0.1819468538
1959	0.1819317515
1960	0.1819088343
1961	0.1818875086
1962	0.1818677772
1963	0.1818486011
1964	0.1818307546
1965	0.1818112206
1966	0.1817905287
1967	0.181772274
1968	0.1817519457
1969	0.1817259375
1970	0.1817087208
1971	0.1816898873
1972	0.1816732065
1973	0.1816529885
1974	0.1816238706
1975	0.181604639
1976	0.1815848465
1977	0.1815639949
1978	0.181539651
1979	0.181521651
1980	0.1815031294
1981	0.1814829707
1982	0.1814660023
1983	0.1814478384
1984	0.1814277513
1985	0.1814057176
1986	0.1813842131
1987	0.1813632662
1988	0.1813440534
1989	0.1813256075
1990	0.181306248
1991	0.1812848042
1992	0.1812632516
1993	0.1812496623
1994	0.1812293635
1995	0.181214406
1996	0.1811974581
1997	0.1811819889
1998	0.1811639291
1999	0.1811428704
2000	0.1811262156
2001	0.1811102451
2002	0.181094381
2003	0.1810741748
2004	0.1810564826
2005	0.1810338591
2006	0.1810181433
2007	0.1809987162
2008	0.1809792929
2009	0.180966129
2010	0.1809394172
2011	0.1809259065
2012	0.1809054262
2013	0.1808862578
2014	0.180865768
2015	0.1808475536
2016	0.18082665
2017	0.180809488
2018	0.1807885739
2019	0.1807676846
2020	0.180748524
2021	0.180728295
2022	0.1807106884
2023	0.1806930754
2024	0.1806743058
2025	0.1806568933
2026	0.1806419023
2027	0.1806224008
2028	0.1806057065
2029	0.1805876226
2030	0.1805712653
2031	0.1805555867
2032	0.1805367701
2033	0.1805147168
2034	0.1804990321
2035	0.1804771594
2036	0.1804524773
2037	0.1804341475
2038	0.1804186612
2039	0.1804005912
2040	0.1803844254
2041	0.1803652969
2042	0.1803459906
2043	0.180325628
2044	0.1803059964
2045	0.180287664
2046	0.1802654493
2047	0.1802458097
2048	0.1802284488
2049	0.1802064121
2050	0.1801848701
2051	0.1801701653
2052	0.1801545914
2053	0.1801322357
2054	0.1801129736
2055	0.1800947261
2056	0.1800677197
2057	0.180055134
2058	0.1800377145
2059	0.1800192239
2060	0.1799960115
2061	0.1799755424
2062	0.1799549542
2063	0.1799323637
2064	0.1799151086
2065	0.1798991026
2066	0.1798832934
2067	0.1798673103
2068	0.1798493631
2069	0.179831994
2070	0.1798147427
2071	0.1797925028
2072	0.1797717938
2073	0.1797509445
2074	0.1797281597
2075	0.1797073521
2076	0.1796871277
2077	0.1796691341
2078	0.1796554617
2079	0.1796376732
2080	0.1796213843
2081	0.1796050268
2082	0.1795787527
2083	0.1795596696
2084	0.1795411299
2085	0.1795253191
2086	0.179501576
2087	0.179480755
2088	0.1794547794
2089	0.1794359374
2090	0.1794183748
2091	0.1793970609
2092	0.1793793103
2093	0.1793597144
2094	0.1793416598
2095	0.1793234191
2096	0.1793016696
2097	0.1792833053
2098	0.1792647113
2099	0.1792461503
2100	0.179222969
2101	0.1792032553
2102	0.1791836067
2103	0.179165693
2104	0.1791455334
2105	0.1791236095
2106	0.1791027775
2107	0.1790834996
2108	0.1790702865
2109	0.1790506113
2110	0.179032879
2111	0.1790112346
2112	0.1789922225
2113	0.1789687483
2114	0.1789508881
2115	0.1789312075
2116	0.1789089625
2117	0.1788924265
2118	0.1788770831
2119	0.1788606248
2120	0.1788356429
2121	0.1788197786
2122	0.1788017727
2123	0.1787800528
2124	0.1787571679
2125	0.1787418456
2126	0.178720727
2127	0.178702313
2128	0.1786769241
2129	0.178655743
2130	0.1786406601
2131	0.1786204192
2132	0.1786041393
2133	0.1785892626
2134	0.1785727551
2135	0.1785499985
2136	0.1785354137
2137	0.1785204644
2138	0.178503919
2139	0.1784877763
2140	0.1784695219
2141	0.1784461375
2142	0.1784291288
2143	0.1784137947
2144	0.1783958531
2145	0.1783751562
2146	0.1783575689
2147	0.1783422143
2148	0.1783223673
2149	0.1783077473
2150	0.1782913096
2151	0.1782739037
2152	0.178258766
2153	0.1782453696
2154	0.1782323377
2155	0.1782164495
2156	0.1781970066
2157	0.1781774635
2158	0.1781611582
2159	0.1781394687
2160	0.1781261165
2161	0.1781062997
2162	0.1780886996
2163	0.1780727682
2164	0.1780557869
2165	0.1780397125
2166	0.1780243228
2167	0.1780049185
2168	0.177986467
2169	0.1779687107
2170	0.1779505374
2171	0.177932831
2172	0.1779142205
2173	0.1778979807
2174	0.1778765378
2175	0.1778560852
2176	0.1778379192
2177	0.1778179949
2178	0.1778011219
2179	0.1777849603
2180	0.1777712569
2181	0.1777591357
2182	0.1777417815
2183	0.1777261087
2184	0.1777065888
2185	0.1776887118
2186	0.1776705658
2187	0.1776503328
2188	0.1776365639
2189	0.177617224
2190	0.1775994363
2191	0.177585393
2192	0.1775684088
2193	0.1775539391
2194	0.1775381707
2195	0.1775184413
2196	0.1775008436
2197	0.177485718
2198	0.177472977
2199	0.1774586719
2200	0.1774419615
2201	0.1774222474
2202	0.1774031168
2203	0.1773837019
2204	0.1773656916
2205	0.1773458844
2206	0.1773301152
2207	0.177315655
2208	0.1772955838
2209	0.1772764857
2210	0.1772577491
2211	0.1772415689
2212	0.1772247888
2213	0.1772031822
2214	0.1771897883
2215	0.1771715908
2216	0.1771557462
2217	0.1771326669
2218	0.1771192956
2219	0.1771006626
2220	0.177083024
2221	0.1770674162
2222	0.1770494385
2223	0.1770312714
2224	0.1770114167
2225	0.1769930711
2226	0.1769753715
2227	0.176951098
2228	0.1769338634
2229	0.1769114866
2230	0.1768865968
2231	0.1768668434
2232	0.1768499787
2233	0.1768313905
2234	0.17680601
2235	0.1767919123
2236	0.176777367
2237	0.1767589643
2238	0.1767354035
2239	0.1767157104
2240	0.17669479
2241	0.1766745451
2242	0.1766541426
2243	0.1766376132
2244	0.1766258797
2245	0.1766078257
2246	0.1765886097
2247	0.1765676593
2248	0.1765535903
2249	0.176538785
2250	0.1765220827
2251	0.176506886
2252	0.1764880608
2253	0.1764674344
2254	0.1764477548
2255	0.1764292739
2256	0.1764029937
2257	0.176385829
2258	0.1763653154
2259	0.1763525466
2260	0.1763421018
2261	0.1763279044
2262	0.1763095027
2263	0.1762925042
2264	0.1762661496
2265	0.1762538526
2266	0.1762331968
2267	0.1762108768
2268	0.1761904443
2269	0.1761726518
2270	0.1761533861
2271	0.1761377196
2272	0.1761184867
2273	0.1761033115
2274	0.1760847105
2275	0.1760669619
2276	0.1760464297
2277	0.1760335133
2278	0.1760206335
2279	0.1759995487
2280	0.1759801023
2281	0.1759635788
2282	0.1759452203
2283	0.1759283233
2284	0.1759100543
2285	0.1758913913
2286	0.1758755676
2287	0.1758642366
2288	0.1758495916
2289	0.1758329713
2290	0.1758188637
2291	0.1757957285
2292	0.1757809037
2293	0.1757645221
2294	0.1757467559
2295	0.1757311679
2296	0.1757163853
2297	0.1756984925
2298	0.1756798675
2299	0.1756599481
2300	0.1756383785
2301	0.175622719
2302	0.1756056063
2303	0.1755839924
2304	0.1755694425
2305	0.1755534111
2306	0.1755382852
2307	0.1755233158
2308	0.1755105406
2309	0.1754888705
2310	0.175465472
2311	0.1754491893
2312	0.1754323749
2313	0.1754119205
2314	0.1753972475
2315	0.175380649
2316	0.1753664867
2317	0.1753466995
2318	0.1753248088
2319	0.1753034046
2320	0.1752811629
2321	0.1752676321
2322	0.1752511482
2323	0.1752335729
2324	0.1752226368
2325	0.1752085795
2326	0.1751926597
2327	0.1751736445
2328	0.1751565681
2329	0.1751401174
2330	0.1751218597
2331	0.1751092645
2332	0.1750923992
2333	0.1750682565
2334	0.175051281
2335	0.1750358563
2336	0.1750183642
2337	0.1750025464
2338	0.1749877843
2339	0.1749718185
2340	0.1749521965
2341	0.1749309935
2342	0.1749109531
2343	0.1748887328
2344	0.1748753327
2345	0.1748566899
2346	0.1748412431
2347	0.1748215658
2348	0.174804321
2349	0.1747880965
2350	0.1747672075
2351	0.1747517769
2352	0.1747330527
2353	0.1747149249
2354	0.1746945559
2355	0.1746756987
2356	0.1746576115
2357	0.1746425297
2358	0.174626827
2359	0.1746125651
2360	0.1745967743
2361	0.1745784132
2362	0.1745608372
2363	0.1745431875
2364	0.1745229021
2365	0.1745039343
2366	0.174485825
2367	0.1744686397
2368	0.1744544409
2369	0.1744328653
2370	0.1744129089
2371	0.1743925932
2372	0.174382651
2373	0.1743661677
2374	0.1743471547
2375	0.1743317298
2376	0.1743067513
2377	0.1742955547
2378	0.1742813778
2379	0.1742591413
2380	0.1742450865
2381	0.1742290849
2382	0.1742092211
2383	0.1741903265
2384	0.1741753954
2385	0.1741578346
2386	0.1741457455
2387	0.1741267718
2388	0.1741107957
2389	0.1740917359
2390	0.1740745519
2391	0.1740565205
2392	0.1740403336
2393	0.174028171
2394	0.1740110743
2395	0.1739967458
2396	0.173978685
2397	0.1739642248
2398	0.1739457014
2399	0.1739311603
2400	0.1739189995
2401	0.1739048674
2402	0.1738906139
2403	0.1738751887
2404	0.1738594077
2405	0.1738413621
2406	0.1738215074
2407	0.1738040062
2408	0.1737909025
2409	0.1737804423
2410	0.1737608686
2411	0.1737429311
2412	0.1737223166
2413	0.1737047208
2414	0.1736894222
2415	0.1736724826
2416	0.1736633088
2417	0.1736446686
2418	0.173628216
2419	0.1736139222
2420	0.1736000073
2421	0.1735860087
2422	0.1735677803
2423	0.173552544
2424	0.1735381989
2425	0.1735201921
2426	0.1734980606
2427	0.1734824736
2428	0.1734611801
2429	0.173445031
2430	0.1734337685
2431	0.1734105962
2432	0.173395757
2433	0.1733827817
2434	0.1733662777
2435	0.1733513045
2436	0.1733330498
2437	0.1733109807
2438	0.1733008794
2439	0.17328661
2440	0.1732654943
2441	0.1732455061
2442	0.1732352551
2443	0.1732205561
2444	0.1732020899
2445	0.1731809103
2446	0.1731673102
2447	0.1731519859
2448	0.1731366679
2449	0.1731257675
2450	0.1731115609
2451	0.1730990927
2452	0.1730837071
2453	0.1730664907
2454	0.1730469435
2455	0.1730304533
2456	0.1730143083
2457	0.1729967026
2458	0.1729837281
2459	0.172963789
2460	0.1729491822
2461	0.1729298855
2462	0.172910945
2463	0.1728991616
2464	0.17288644
2465	0.1728651881
2466	0.172844364
2467	0.1728260089
2468	0.1728079919
2469	0.1727933799
2470	0.1727804388
2471	0.1727664434
2472	0.1727510035
2473	0.1727330991
2474	0.1727194611
2475	0.1727006957
2476	0.1726893877
2477	0.1726732258
2478	0.1726585572
2479	0.1726398241
2480	0.1726257285
2481	0.1726084039
2482	0.172585582
2483	0.1725703211
2484	0.172554131
2485	0.172541165
2486	0.1725267823
2487	0.1725106676
2488	0.1724927738
2489	0.1724731128
2490	0.1724537945
2491	0.172439035
2492	0.1724236068
2493	0.172406003
2494	0.1723933404
2495	0.172380281
2496	0.1723665455
2497	0.1723554702
2498	0.1723369354
2499	0.1723193767
2500	0.172304849
2501	0.1722901551
2502	0.1722745653
2503	0.1722488177
2504	0.1722309148
2505	0.1722099681
2506	0.1721954545
2507	0.172176081
2508	0.1721594772
2509	0.1721442632
2510	0.1721283167
2511	0.1721117185
2512	0.1720957772
2513	0.1720853126
2514	0.1720699537
2515	0.1720520655
2516	0.1720306192
2517	0.1720066767
2518	0.171989852
2519	0.1719750362
2520	0.1719581161
2521	0.1719441009
2522	0.1719298192
2523	0.171913525
2524	0.1718963125
2525	0.1718797548
2526	0.1718597901
2527	0.1718406085
2528	0.1718198019
2529	0.1718047084
2530	0.1717830333
2531	0.1717690483
2532	0.1717500415
2533	0.1717362696
2534	0.1717223164
2535	0.1717089843
2536	0.1716947814
2537	0.1716839667
2538	0.1716646131
2539	0.1716519788
2540	0.1716332455
2541	0.1716159979
2542	0.1716008673
2543	0.1715848471
2544	0.1715736339
2545	0.1715612076
2546	0.1715441547
2547	0.1715264292
2548	0.1715080075
2549	0.1714891161
2550	0.1714722534
2551	0.1714530334
2552	0.1714379124
2553	0.1714258434
2554	0.1714093379
2555	0.1713941925
2556	0.1713768169
2557	0.1713597822
2558	0.1713468319
2559	0.171329865
2560	0.1713160851
2561	0.1713029024
2562	0.171288682
2563	0.1712683586
2564	0.1712480663
2565	0.1712361137
2566	0.1712213868
2567	0.1711976379
2568	0.1711845452
2569	0.171172844
2570	0.1711564225
2571	0.1711415866
2572	0.1711322806
2573	0.1711216355
2574	0.171104435
2575	0.1710834325
2576	0.1710731791
2577	0.1710576999
2578	0.1710442498
2579	0.1710269318
2580	0.1710147297
2581	0.171005966
2582	0.1709913261
2583	0.1709756777
2584	0.1709573926
2585	0.1709398307
2586	0.1709271566
2587	0.1709133502
2588	0.1708972079
2589	0.1708763546
2590	0.1708619243
2591	0.1708439713
2592	0.1708247166
2593	0.1708076632
2594	0.1707944947
2595	0.1707779646
2596	0.1707557438
2597	0.170738148
2598	0.1707204944
2599	0.1707038468
2600	0.1706860958
2601	0.1706738849
2602	0.1706577705
2603	0.170645139
2604	0.1706292321
2605	0.1706155294
2606	0.1705983426
2607	0.170577941
2608	0.1705637867
2609	0.1705551141
2610	0.1705397223
2611	0.1705238887
2612	0.1705058835
2613	0.1704915711
2614	0.1704769441
2615	0.1704613518
2616	0.1704427252
2617	0.1704313251
2618	0.1704167299
2619	0.1703952896
2620	0.1703839072
2621	0.1703687377
2622	0.1703487664
2623	0.1703303489
2624	0.1703150194
2625	0.1702957266
2626	0.1702805294
2627	0.1702682189
2628	0.1702528134
2629	0.1702390636
2630	0.1702244709
2631	0.1702069045
2632	0.1701823215
2633	0.1701655996
2634	0.1701489246
2635	0.1701320518
2636	0.1701169806
2637	0.1701022914
2638	0.1700848883
2639	0.1700725785
2640	0.1700602268
2641	0.1700414418
2642	0.1700249058
2643	0.1700124734
2644	0.1699995263
2645	0.1699861916
2646	0.1699714303
2647	0.1699558657
2648	0.1699344165
2649	0.1699183509
2650	0.1699039517
2651	0.1698895222
2652	0.1698709368
2653	0.1698586315
2654	0.1698424469
2655	0.1698230752
2656	0.1698062973
2657	0.1697956408
2658	0.1697786461
2659	0.1697627241
2660	0.1697476431
2661	0.1697294088
2662	0.1697172291
2663	0.1697003694
2664	0.1696865556
2665	0.1696755159
2666	0.1696619734
2667	0.1696465295
2668	0.1696340447
2669	0.1696213176
2670	0.1696021918
2671	0.1695900729
2672	0.1695728229
2673	0.1695567535
2674	0.1695387301
2675	0.169522345
2676	0.1695075265
2677	0.1694917903
2678	0.1694735589
2679	0.169457931
2680	0.1694428467
2681	0.1694295285
2682	0.169409341
2683	0.1693941947
2684	0.1693807386
2685	0.1693633019
2686	0.1693498673
2687	0.1693383691
2688	0.1693239167
2689	0.1693106002
2690	0.1692973153
2691	0.1692818145
2692	0.1692650838
2693	0.1692522459
2694	0.1692356957
2695	0.1692249357
2696	0.1692105142
2697	0.1691937567
2698	0.1691822496
2699	0.1691653654
2700	0.1691470107
2701	0.1691355149
2702	0.1691229435
2703	0.169107201
2704	0.1690940404
2705	0.1690802734
2706	0.1690644017
2707	0.1690492206
2708	0.1690352253
2709	0.1690168405
2710	0.1689973775
2711	0.1689849184
2712	0.168966689
2713	0.1689514261
2714	0.1689363141
2715	0.1689201903
2716	0.1689045061
2717	0.1688883135
2718	0.168874906
2719	0.1688574213
2720	0.1688423178
2721	0.1688249868
2722	0.1688154637
2723	0.1688001093
2724	0.1687912532
2725	0.1687809079
2726	0.1687681439
2727	0.1687579857
2728	0.1687431151
2729	0.1687289353
2730	0.1687163868
2731	0.1687038094
2732	0.1686921057
2733	0.168678396
2734	0.1686634173
2735	0.1686496518
2736	0.1686377583
2737	0.1686210119
2738	0.1686051813
2739	0.1685879289
2740	0.1685717845
2741	0.168553492
2742	0.1685399238
2743	0.1685244151
2744	0.168509921
2745	0.1684953967
2746	0.1684791986
2747	0.1684691706
2748	0.1684537521
2749	0.1684404602
2750	0.1684246715
2751	0.1684108279
2752	0.1683964779
2753	0.1683863445
2754	0.1683714684
2755	0.1683507217
2756	0.1683388654
2757	0.168325827
2758	0.1683086824
2759	0.1682937438
2760	0.1682811463
2761	0.1682649991
2762	0.1682527439
2763	0.1682367649
2764	0.1682232912
2765	0.1682111361
2766	0.1681955803
2767	0.1681771531
2768	0.1681621129
2769	0.1681437673
2770	0.168130337
2771	0.1681093738
2772	0.1681000965
2773	0.1680834979
2774	0.168067544
2775	0.1680576633
2776	0.1680474056
2777	0.1680330954
2778	0.1680191022
2779	0.1680082892
2780	0.1679915222
2781	0.1679752966
2782	0.1679603624
2783	0.167944394
2784	0.167932285
2785	0.1679191943
2786	0.1679044981
2787	0.16789387
2788	0.1678820227
2789	0.1678642764
2790	0.1678503606
2791	0.167833344
2792	0.1678211335
2793	0.1678078434
2794	0.1677916049
2795	0.1677796921
2796	0.1677640821
2797	0.1677472046
2798	0.1677302088
2799	0.1677174649
2800	0.1677024249
2801	0.1676877212
2802	0.1676730731
2803	0.1676603886
2804	0.1676379775
2805	0.1676155901
2806	0.1676029576
2807	0.1675858807
2808	0.1675728048
2809	0.167558353
2810	0.1675430506
2811	0.1675306158
2812	0.1675167422
2813	0.1674994741
2814	0.1674869914
2815	0.1674740858
2816	0.1674582235
2817	0.1674459604
2818	0.1674307461
2819	0.1674172987
2820	0.1674093175
2821	0.1673941377
2822	0.1673821615
2823	0.1673682204
2824	0.1673556524
2825	0.1673404746
2826	0.1673300968
2827	0.1673161201
2828	0.1672977212
2829	0.1672861545
2830	0.1672739585
2831	0.1672591614
2832	0.1672466215
2833	0.1672294057
2834	0.1672143297
2835	0.1672048254
2836	0.1671922113
2837	0.1671795831
2838	0.1671651067
2839	0.1671504056
2840	0.1671398007
2841	0.1671237253
2842	0.1671116546
2843	0.167096349
2844	0.1670858822
2845	0.167075852
2846	0.1670647147
2847	0.1670473762
2848	0.16703072
2849	0.1670156242
2850	0.1669997925
2851	0.1669808025
2852	0.166966477
2853	0.1669499792
2854	0.1669368057
2855	0.1669245333
2856	0.1669035527
2857	0.166886829
2858	0.1668750083
2859	0.1668610153
2860	0.1668490238
2861	0.1668362798
2862	0.1668205393
2863	0.1668027723
2864	0.1667901089
2865	0.166781967
2866	0.166763492
2867	0.1667531025
2868	0.1667401785
2869	0.1667293298
2870	0.1667168389
2871	0.1666968264
2872	0.1666797407
2873	0.1666694575
2874	0.1666507217
2875	0.166628583
2876	0.1666207184
2877	0.1666046253
2878	0.1665908689
2879	0.1665773132
2880	0.1665642649
2881	0.1665481046
2882	0.1665346424
2883	0.1665203926
2884	0.1665011095
2885	0.1664863795
2886	0.1664733346
2887	0.1664588019
2888	0.1664417482
2889	0.1664280697
2890	0.1664127919
2891	0.1664008103
2892	0.1663865098
2893	0.1663706439
2894	0.1663585652
2895	0.1663454198
2896	0.166332345
2897	0.1663215634
2898	0.1663058579
2899	0.1662923166
2900	0.16627263
2901	0.1662512294
2902	0.1662394804
2903	0.1662250843
2904	0.1662107964
2905	0.1661917171
2906	0.1661747255
2907	0.1661610901
2908	0.1661446405
2909	0.1661310097
2910	0.1661178524
2911	0.1661084144
2912	0.1660959372
2913	0.1660825447
2914	0.1660669189
2915	0.1660524673
2916	0.1660397053
2917	0.1660237823
2918	0.1660139191
2919	0.1659978048
2920	0.1659812222
2921	0.1659621051
2922	0.1659445426
2923	0.165929473
2924	0.1659156428
2925	0.1659043944
2926	0.1658893799
2927	0.1658714249
